	gene	group	pval
9078	FKBP11	StableCOPD	0.08878198362831402
9079	FKBP14	AECOPD	0.6228120867328542
9080	FKBP14	StableCOPD	0.838873376559576
9081	FKBP15	AECOPD	0.00034713844212452827
9082	FKBP15	StableCOPD	0.020241216650978
9083	FKBP1A	AECOPD	0.004462576448810984
9084	FKBP1A	StableCOPD	0.05477988909851084
9085	FKBP1A-SDCBP2	AECOPD	0.864627087586924
9086	FKBP1A-SDCBP2	StableCOPD	0.094996252230649
9087	FKBP1AP1	AECOPD	0.4343093972448675
9088	FKBP1AP1	StableCOPD	0.19745533627552414
9089	FKBP1B	AECOPD	0.3760684622228022
9090	FKBP1B	StableCOPD	0.7378717777929539
9091	FKBP2	AECOPD	0.15499727076930148
9092	FKBP2	StableCOPD	0.007888356932111984
9093	FKBP3	AECOPD	0.4831383025193151
9094	FKBP3	StableCOPD	0.9863522351206088
9095	FKBP4	AECOPD	0.5565864194198854
9096	FKBP4	StableCOPD	0.08460273471020308
9097	FKBP5	AECOPD	1.6290321256384743e-06
9098	FKBP5	StableCOPD	3.9792314096898096e-05
9099	FKBP6	AECOPD	0.4496535581528244
9100	FKBP6	StableCOPD	0.18206408549197362
9101	FKBP7	AECOPD	0.0322539827314583
9102	FKBP7	StableCOPD	0.29651531015573374
9103	FKBP8	AECOPD	0.9137983287374822
9104	FKBP8	StableCOPD	0.07316779114546279
9105	FKBP9	AECOPD	0.013076211477756838
9106	FKBP9	StableCOPD	0.155733942344482
9107	FKBPL	AECOPD	0.5289425629184489
9108	FKBPL	StableCOPD	0.06077317226993195
9109	FKRP	AECOPD	0.5177018486685451
9110	FKRP	StableCOPD	0.0014347183078490255
9111	FKSG29	AECOPD	0.26713168340929405
9112	FKSG29	StableCOPD	0.21544085806812252
9113	FKTN	AECOPD	0.6219044554980033
9114	FKTN	StableCOPD	0.4088190852312199
9115	FLAD1	AECOPD	0.9301759307942847
9116	FLAD1	StableCOPD	0.7745518848411662
9117	FLCN	AECOPD	0.11188849808548118
9118	FLCN	StableCOPD	0.09151146211864314
9119	FLI1	AECOPD	0.00022910359289440851
9120	FLI1	StableCOPD	0.02818040017449197
9121	FLII	AECOPD	0.0048933747903548985
9122	FLII	StableCOPD	0.0383219244921289
9123	FLJ10038	AECOPD	0.0004769119359053775
9124	FLJ10038	StableCOPD	0.5307576752957447
9125	FLJ13224	AECOPD	0.1964016187934463
9126	FLJ13224	StableCOPD	0.4247019616073088
9127	FLJ20021	AECOPD	0.9037430648341448
9128	FLJ20021	StableCOPD	0.8007634727138525
9129	FLJ21408	AECOPD	0.417456833713181
9130	FLJ21408	StableCOPD	0.786848451160456
9131	FLJ22447	AECOPD	0.791781075489361
9132	FLJ22447	StableCOPD	0.6265067561802861
9133	FLJ23867	AECOPD	0.20158975131008305
9134	FLJ23867	StableCOPD	0.1955874730305348
9135	FLJ26850	AECOPD	0.11197451225091937
9136	FLJ27354	AECOPD	0.03189449424520552
9137	FLJ27354	StableCOPD	0.42491106201570894
9138	FLJ31104	AECOPD	0.757873642369203
9139	FLJ31104	StableCOPD	0.4381113248270032
9140	FLJ32255	AECOPD	0.16427491465531918
9141	FLJ32255	StableCOPD	0.10668797336689895
9142	FLJ35934	StableCOPD	0.35334650256608635
9143	FLJ37035	AECOPD	0.6468410643625933
9144	FLJ37035	StableCOPD	0.8024172842379553
9145	FLJ37453	AECOPD	0.09019794534380332
9146	FLJ37453	StableCOPD	0.5343554796529866
9147	FLJ38122	AECOPD	0.0022938048075852313
9148	FLJ38122	StableCOPD	0.326755222084799
9149	FLJ38576	AECOPD	0.18770074681817106
9150	FLJ38576	StableCOPD	0.8533113531235503
9151	FLJ40194	AECOPD	0.9809670641320295
9152	FLJ40194	StableCOPD	0.7060466378780694
9153	FLJ42351	AECOPD	0.9880561730014542
9154	FLJ42351	StableCOPD	0.6767823784369429
9155	FLJ42627	AECOPD	0.18046600199154084
9156	FLJ42627	StableCOPD	0.7161906984096703
9157	FLJ44635	AECOPD	0.021379241096425305
9158	FLJ44635	StableCOPD	0.003048306423768854
9159	FLJ45513	AECOPD	0.09899491668948068
9160	FLJ45513	StableCOPD	0.8009466227213226
9161	FLJ46906	AECOPD	0.23095179874288496
9162	FLJ46906	StableCOPD	0.9413506464397039
9163	FLNA	AECOPD	0.7716689827302022
9164	FLNA	StableCOPD	0.8279723282972828
9165	FLNB	AECOPD	0.9766855125274626
9166	FLNB	StableCOPD	0.8521880303302165
9167	FLOT1	AECOPD	0.00028217416214915136
9168	FLOT1	StableCOPD	0.01021077402842796
9169	FLOT2	AECOPD	0.01357203631347692
9170	FLOT2	StableCOPD	0.008040294110980839
9171	FLT1	AECOPD	0.4911694170334908
9172	FLT1	StableCOPD	0.0235680281841385
9173	FLT3	AECOPD	0.12658237174238385
9174	FLT3	StableCOPD	0.005059160112539818
9175	FLT3LG	AECOPD	0.0020444069605011217
9176	FLT3LG	StableCOPD	0.02179740045136147
9177	FLT4	AECOPD	0.17710054336474668
9178	FLT4	StableCOPD	0.8282222721511326
9179	FLVCR1	AECOPD	0.6209755833434036
9180	FLVCR1	StableCOPD	0.5219391080584136
9181	FLVCR1-AS1	AECOPD	0.5584031680625389
9182	FLVCR1-AS1	StableCOPD	0.7440255932516608
9183	FLVCR2	AECOPD	0.028485176148291047
9184	FLVCR2	StableCOPD	0.4789467008919558
9185	FLYWCH1	AECOPD	0.595363426021837
9186	FLYWCH1	StableCOPD	0.6929567675339493
9187	FLYWCH2	AECOPD	0.009237192652901793
9188	FLYWCH2	StableCOPD	0.05051412853724091
9189	FMN1	AECOPD	0.12770537003996885
9190	FMN1	StableCOPD	0.4087859658740106
9191	FMNL1	AECOPD	0.0020102070794569826
9192	FMNL1	StableCOPD	0.00044139416529032083
9193	FMNL2	AECOPD	0.04750822118720022
9194	FMNL2	StableCOPD	0.018880379452825946
9195	FMNL3	AECOPD	0.1418664970493938
9196	FMNL3	StableCOPD	0.37091972883057966
9197	FMO4	AECOPD	0.6645588746045967
9198	FMO4	StableCOPD	0.45555351154285695
9199	FMO5	AECOPD	0.04788469763073455
9200	FMO5	StableCOPD	0.11007901338137915
9201	FMR1	AECOPD	0.8806921455165115
9202	FMR1	StableCOPD	0.09507363029768545
9203	FN1	AECOPD	0.08063445002107239
9204	FN1	StableCOPD	0.9471758610604868
9205	FN3K	AECOPD	0.3244851378721615
9206	FN3K	StableCOPD	0.5186701308126923
9207	FN3KRP	AECOPD	0.42341749752426605
9208	FN3KRP	StableCOPD	0.9995722446860238
9209	FNBP1	AECOPD	0.6697752264065717
9210	FNBP1	StableCOPD	0.9722087903590609
9211	FNBP1L	AECOPD	0.10740540872372617
9212	FNBP1L	StableCOPD	0.3340573341185451
9213	FNBP4	AECOPD	0.09064707456556786
9214	FNBP4	StableCOPD	0.5395490971870482
9215	FNDC3A	AECOPD	0.4112221677143012
9216	FNDC3A	StableCOPD	0.8255911713904547
9217	FNDC3B	AECOPD	0.15491531579283502
9218	FNDC3B	StableCOPD	0.0916251563569429
9219	FNDC5	AECOPD	0.019635191638859406
9220	FNDC5	StableCOPD	0.28201166351187357
9221	FNDC8	AECOPD	0.5445093423264006
9222	FNDC8	StableCOPD	0.7803221192711823
9223	FNDC9	AECOPD	0.4026336853299529
9224	FNDC9	StableCOPD	0.43404015794394146
9225	FNIP1	AECOPD	0.5660995394374885
9226	FNIP1	StableCOPD	0.4069874552357665
9227	FNIP2	AECOPD	0.07528499329339156
9228	FNIP2	StableCOPD	0.1455450093351527
9229	FNTA	AECOPD	0.26110717019173524
9230	FNTA	StableCOPD	0.877052654319057
9231	FNTB	AECOPD	0.09602317670247684
9232	FNTB	StableCOPD	0.4606297994711117
9233	FOCAD	AECOPD	0.77841023201776
9234	FOCAD	StableCOPD	0.945248546086594
9235	FOLR2	AECOPD	0.003569976838987299
9236	FOLR2	StableCOPD	0.031090972896419378
9237	FOLR3	AECOPD	0.01956703954566963
9238	FOLR3	StableCOPD	0.05911171829965478
9239	FOPNL	AECOPD	0.9926225368014423
9240	FOPNL	StableCOPD	0.46800354551070056
9241	FOS	AECOPD	1.78247347076832e-05
9242	FOS	StableCOPD	0.010564004153595263
9243	FOSB	AECOPD	0.12443611073844041
9244	FOSB	StableCOPD	0.021590215962991932
9245	FOSL1	AECOPD	0.3910074705694956
9246	FOSL1	StableCOPD	0.0657428217978826
9247	FOSL2	AECOPD	0.3103085962590809
9248	FOSL2	StableCOPD	0.055924309469549516
9249	FOXC1	AECOPD	0.012945858640903363
9250	FOXC1	StableCOPD	0.6480764087327818
9251	FOXD1	AECOPD	0.04450076406996273
9252	FOXD1	StableCOPD	0.8182569563989048
9253	FOXD2	AECOPD	0.005193946551876438
9254	FOXD2	StableCOPD	0.10201380361548507
9255	FOXD2-AS1	AECOPD	0.006263629691522388
9256	FOXD2-AS1	StableCOPD	0.06847875578045859
9257	FOXD4	AECOPD	0.9529903820465725
9258	FOXH1	AECOPD	0.22203605617366962
9259	FOXH1	StableCOPD	0.8779949119225726
9260	FOXJ1	AECOPD	0.8797672483324646
9261	FOXJ1	StableCOPD	0.3254478343777599
9262	FOXJ2	AECOPD	0.02298591859500987
9263	FOXJ2	StableCOPD	0.6546923282686034
9264	FOXJ3	AECOPD	0.9522366483446255
9265	FOXJ3	StableCOPD	0.23361014087952048
9266	FOXK1	AECOPD	0.22315070809090387
9267	FOXK1	StableCOPD	0.7472650160274925
9268	FOXK2	AECOPD	0.36968210939552915
9269	FOXK2	StableCOPD	0.8292787418742245
9270	FOXM1	AECOPD	0.3907572447291702
9271	FOXM1	StableCOPD	0.6354245860918697
9272	FOXN2	AECOPD	0.00044239459055972485
9273	FOXN2	StableCOPD	0.1570440786019316
9274	FOXN3	AECOPD	0.5945452180308519
9275	FOXN3	StableCOPD	0.15229260789175925
9276	FOXN3-AS1	AECOPD	0.8761478489245285
9277	FOXN3-AS1	StableCOPD	0.5107901157419854
9278	FOXN3-AS2	StableCOPD	0.4530233679054443
9279	FOXO1	AECOPD	0.6954622598902909
9280	FOXO1	StableCOPD	0.6081419344628349
9281	FOXO3	AECOPD	0.03741580910984044
9282	FOXO3	StableCOPD	0.03096818967852366
9283	FOXO3B	AECOPD	0.010665718091320331
9284	FOXO3B	StableCOPD	0.3089339039664877
9285	FOXO4	AECOPD	0.741300816931028
9286	FOXO4	StableCOPD	0.660477425449137
9287	FOXO6	AECOPD	0.675131095379092
9288	FOXO6	StableCOPD	0.6608971590366005
9289	FOXP1	AECOPD	0.6315156431004996
9290	FOXP1	StableCOPD	0.9914920886457902
9291	FOXP3	AECOPD	0.7368821439114811
9292	FOXP3	StableCOPD	0.9752981355079176
9293	FOXP4	AECOPD	0.04873813919741066
9294	FOXP4	StableCOPD	0.10650570207698529
9295	FOXRED1	AECOPD	0.36717596426070176
9296	FOXRED1	StableCOPD	0.8039460600644381
9297	FOXRED2	AECOPD	0.007482206545103787
9298	FOXRED2	StableCOPD	0.09037769308155841
9299	FPGS	AECOPD	0.021927723099411378
9300	FPGS	StableCOPD	0.9312568818972198
9301	FPGT	AECOPD	0.006666406581615214
9302	FPGT	StableCOPD	0.9977433700567481
9303	FPGT-TNNI3K	AECOPD	0.3145744084532166
9304	FPGT-TNNI3K	StableCOPD	0.3643559469255506
9305	FPR1	AECOPD	0.015141878974063161
9306	FPR1	StableCOPD	0.1785724364929301
9307	FPR2	AECOPD	0.022007565986829958
9308	FPR2	StableCOPD	0.369481205229674
9309	FPR3	AECOPD	0.023356240542132034
9310	FPR3	StableCOPD	0.006256217918565898
9311	FRA10AC1	AECOPD	0.9251872659908288
9312	FRA10AC1	StableCOPD	0.3648374191741758
9313	FRAT1	AECOPD	0.3279039397058825
9314	FRAT1	StableCOPD	0.8547214180448621
9315	FRAT2	AECOPD	0.004604280120016457
9316	FRAT2	StableCOPD	0.06032938120949849
9317	FRG1	AECOPD	0.4799291675130929
9318	FRG1	StableCOPD	0.3118785873081915
9319	FRG1BP	AECOPD	0.285222783931561
9320	FRG1BP	StableCOPD	0.09890141455042312
9321	FRG1CP	AECOPD	0.28124330273731957
9322	FRG1CP	StableCOPD	0.8743484145114834
9323	FRG1DP	AECOPD	0.12147352768760633
9324	FRG1DP	StableCOPD	0.7744305681655316
9325	FRG1HP	AECOPD	0.20926749290647606
9326	FRG1HP	StableCOPD	0.6900615955428504
9327	FRG1JP	AECOPD	0.9313700989327405
9328	FRG1JP	StableCOPD	0.941287941354855
9329	FRMD3	AECOPD	0.38650326186217376
9330	FRMD3	StableCOPD	0.4075499772621419
9331	FRMD4A	AECOPD	0.14721449341691295
9332	FRMD4A	StableCOPD	0.059140233651465146
9333	FRMD4B	AECOPD	0.003470099697189588
9334	FRMD4B	StableCOPD	0.03656590004480931
9335	FRMD6	AECOPD	0.5544976428757711
9336	FRMD6	StableCOPD	0.05199760787485985
9337	FRMD8	AECOPD	0.09021182136572536
9338	FRMD8	StableCOPD	0.5967630735825242
9339	FRMPD3	AECOPD	0.08742048054662033
9340	FRMPD3	StableCOPD	0.8033430898967873
9341	FRRS1	AECOPD	0.6407238475704581
9342	FRRS1	StableCOPD	0.6774804449970699
9343	FRS2	AECOPD	0.26030452357007117
9344	FRS2	StableCOPD	0.5892466353924785
9345	FRS3	AECOPD	0.025791532288156116
9346	FRS3	StableCOPD	0.04906466227066697
9347	FRY	AECOPD	0.00022852965656405821
9348	FRY	StableCOPD	0.03499640771278356
9349	FRYL	AECOPD	0.21115938381111266
9350	FRYL	StableCOPD	0.019425383837360144
9351	FSBP	AECOPD	0.5226076586731906
9352	FSBP	StableCOPD	0.5356671647235505
9353	FSCN1	AECOPD	0.0002318990984466751
9354	FSCN1	StableCOPD	0.02112448384742749
9355	FSCN2	AECOPD	0.18463060946431675
9356	FSCN2	StableCOPD	0.9072766443671874
9357	FSCN3	StableCOPD	0.5156599093878671
9358	FSD1	AECOPD	0.0665416205224747
9359	FSD1	StableCOPD	0.009273637958238101
9360	FSD1L	AECOPD	0.44300760130906836
9361	FSD1L	StableCOPD	0.9269206328810853
9362	FSIP1	AECOPD	0.8343032333973682
9363	FSIP1	StableCOPD	0.10373429032276471
9364	FST	AECOPD	0.9482756765165745
9365	FSTL1	AECOPD	0.11038068655232514
9366	FSTL1	StableCOPD	0.24836259205578992
9367	FSTL3	AECOPD	0.004334923024265636
9368	FSTL3	StableCOPD	0.04726593222302766
9369	FTCDNL1	AECOPD	0.6460965995374108
9370	FTCDNL1	StableCOPD	0.9057972890839949
9371	FTH1	AECOPD	0.17462771408502475
9372	FTH1	StableCOPD	0.013783072303459543
9373	FTH1P3	AECOPD	0.8868371761091954
9374	FTH1P3	StableCOPD	0.40016785500694896
9375	FTL	AECOPD	0.0024468575711444895
9376	FTL	StableCOPD	0.0067946956908051526
9377	FTO	AECOPD	0.5087530314747168
9378	FTO	StableCOPD	0.9319206614939929
9379	FTO-IT1	AECOPD	0.5894872221705441
9380	FTO-IT1	StableCOPD	0.26095292242028467
9381	FTSJ1	AECOPD	0.14632518425159302
9382	FTSJ1	StableCOPD	0.48765188863020303
9383	FTSJ2	AECOPD	0.2940291812009145
9384	FTSJ2	StableCOPD	0.7374510022058934
9385	FTSJ3	AECOPD	0.6316177874577285
9386	FTSJ3	StableCOPD	0.8377478471193184
9387	FTX	AECOPD	0.9489807733435263
9388	FTX	StableCOPD	0.65837997812318
9389	FUBP1	AECOPD	0.8840374870995418
9390	FUBP1	StableCOPD	0.609688570784127
9391	FUBP3	AECOPD	0.7978651669472853
9392	FUBP3	StableCOPD	0.8732641863303308
9393	FUCA1	AECOPD	0.27055379147442893
9394	FUCA1	StableCOPD	0.019338244529182425
9395	FUCA2	AECOPD	0.002046668075009306
9396	FUCA2	StableCOPD	0.17902605376884506
9397	FUK	AECOPD	0.8125530086164515
9398	FUK	StableCOPD	0.5291332238348032
9399	FUNDC1	AECOPD	0.731272576138562
9400	FUNDC1	StableCOPD	0.3119650999504213
9401	FUNDC2	AECOPD	0.11516451925525173
9402	FUNDC2	StableCOPD	0.16071462425610072
9403	FUOM	AECOPD	0.003341132763595267
9404	FUOM	StableCOPD	0.050579648902623675
9405	FURIN	AECOPD	0.8350994322259772
9406	FURIN	StableCOPD	0.6628504750642847
9407	FUS	AECOPD	0.008462128525880575
9408	FUS	StableCOPD	0.04818920851897168
9409	FUT10	AECOPD	0.7772082199113379
9410	FUT10	StableCOPD	0.9300439832817071
9411	FUT11	AECOPD	0.039377133775981066
9412	FUT11	StableCOPD	0.06638843302490327
9413	FUT2	AECOPD	0.8043295511639285
9414	FUT2	StableCOPD	0.8283538085162625
9415	FUT4	AECOPD	0.00815531062415753
9416	FUT4	StableCOPD	0.06351715541646308
9417	FUT7	AECOPD	0.574923650335687
9418	FUT7	StableCOPD	0.21444951906822696
9419	FUT8	AECOPD	0.33773447626847086
9420	FUT8	StableCOPD	0.181396684003031
9421	FUT8-AS1	AECOPD	0.40974333735555113
9422	FUT8-AS1	StableCOPD	0.9590914069696629
9423	FUZ	AECOPD	0.019959076003501997
9424	FUZ	StableCOPD	0.692033318010455
9425	FXN	AECOPD	0.6807610060761125
9426	FXN	StableCOPD	0.12187700416074221
9427	FXR1	AECOPD	0.03762432394937587
9428	FXR1	StableCOPD	0.022843165625115014
9429	FXR2	AECOPD	0.7539889035472684
9430	FXR2	StableCOPD	0.786803357412535
9431	FXYD1	AECOPD	0.9452680064604247
9432	FXYD1	StableCOPD	0.46160958906223926
9433	FXYD2	AECOPD	0.38163836505697035
9434	FXYD2	StableCOPD	0.8717481918031487
9435	FXYD5	AECOPD	0.031122962261107112
9436	FXYD5	StableCOPD	1.8631170697669397e-05
9437	FXYD6	AECOPD	0.0002604933343519633
9438	FXYD6	StableCOPD	0.023884177202972423
9439	FXYD7	AECOPD	0.7776065033350208
9440	FXYD7	StableCOPD	0.1916562780772615
9441	FYB	AECOPD	0.0001400696871540763
9442	FYB	StableCOPD	0.07750317435512621
9443	FYCO1	AECOPD	0.03523372151382187
9444	FYCO1	StableCOPD	0.30110152704643267
9445	FYN	AECOPD	0.002391303565323244
9446	FYN	StableCOPD	0.0010101210927084825
9447	FYTTD1	AECOPD	0.12362274052951627
9448	FYTTD1	StableCOPD	0.20366698631820335
9449	FZD1	AECOPD	0.030054008482028438
9450	FZD1	StableCOPD	0.22864113288692123
9451	FZD2	AECOPD	0.0002745842898956852
9452	FZD2	StableCOPD	0.04136021780393373
9453	FZD3	AECOPD	0.6889651179129593
9454	FZD3	StableCOPD	0.5026861197988133
9455	FZD4	AECOPD	0.11403126746465464
9456	FZD5	AECOPD	2.956567211576111e-05
9457	FZD5	StableCOPD	0.20960542601492071
9458	FZD6	AECOPD	0.13300067511125213
9459	FZD6	StableCOPD	0.8824756383495317
9460	FZD7	AECOPD	0.4335950984358512
9461	FZD7	StableCOPD	0.9931091215711789
9462	FZD8	AECOPD	0.3488590967685078
9463	FZD8	StableCOPD	0.3303914129899378
9464	FZR1	AECOPD	0.00807778063364506
9465	FZR1	StableCOPD	0.7983472373589168
9466	G0S2	AECOPD	0.41555674451274904
9467	G0S2	StableCOPD	0.015678658233552634
9468	G2E3	AECOPD	0.9581854101565704
9469	G2E3	StableCOPD	0.1658382977339895
9470	G3BP1	AECOPD	0.3415437865433706
9471	G3BP1	StableCOPD	0.010232991235626487
9472	G3BP2	AECOPD	0.6568659145704643
9473	G3BP2	StableCOPD	0.7316596328307124
9474	G6PC3	AECOPD	0.0008590742576878307
9475	G6PC3	StableCOPD	0.18071735163011604
9476	G6PD	AECOPD	0.39303719092161726
9477	G6PD	StableCOPD	0.7925369873927423
9478	GAA	AECOPD	0.004062872293754349
9479	GAA	StableCOPD	0.2645120771884295
9480	GAB1	AECOPD	0.3891091339212629
9481	GAB1	StableCOPD	0.30726317003340164
9482	GAB2	AECOPD	0.03127723522970516
9483	GAB2	StableCOPD	0.05643921282721798
9484	GAB3	AECOPD	0.08455048579521551
9485	GAB3	StableCOPD	0.7027410055541876
9486	GABARAP	AECOPD	0.0011806368891930097
9487	GABARAP	StableCOPD	0.007560048605976699
9488	GABARAPL1	AECOPD	0.07533140821049888
9489	GABARAPL1	StableCOPD	0.9520222437603368
9490	GABARAPL2	AECOPD	0.6365585751698446
9491	GABARAPL2	StableCOPD	0.11271318756739757
9492	GABBR1	AECOPD	0.033702938872336996
9493	GABBR1	StableCOPD	0.03370150239733816
9494	GABPA	AECOPD	0.4780088483637479
9495	GABPA	StableCOPD	0.34294378385307767
9496	GABPB1	AECOPD	0.007401038542140581
9497	GABPB1	StableCOPD	0.04066915356656975
9498	GABPB1-AS1	AECOPD	0.007193104309642706
9499	GABPB1-AS1	StableCOPD	0.5915608652587182
9500	GABPB2	AECOPD	0.09110577358389738
9501	GABPB2	StableCOPD	0.3660606857415949
9502	GABRD	AECOPD	0.6859616755904401
9503	GABRR2	AECOPD	0.8224452589541007
9504	GABRR2	StableCOPD	0.20943612159076197
9505	GADD45A	AECOPD	0.35382318670631185
9506	GADD45A	StableCOPD	0.41324745741421565
9507	GADD45B	AECOPD	0.07866108972108499
9508	GADD45B	StableCOPD	0.001345904657494068
9509	GADD45G	AECOPD	0.8354456488174394
9510	GADD45G	StableCOPD	0.2003223067952884
9511	GADD45GIP1	AECOPD	0.6804293725338751
9512	GADD45GIP1	StableCOPD	0.04487386333507515
9513	GAK	AECOPD	0.06889001306535181
9514	GAK	StableCOPD	0.7990160785374496
9515	GAL3ST2	AECOPD	0.020931530064746795
9516	GAL3ST2	StableCOPD	0.7894859548833271
9517	GAL3ST4	AECOPD	0.0006539889863659276
9518	GAL3ST4	StableCOPD	0.2823509375787503
9519	GALC	AECOPD	0.5796782328608722
9520	GALC	StableCOPD	0.035644280047471555
9521	GALE	AECOPD	0.024671920644572354
9522	GALE	StableCOPD	0.0024177516046883785
9523	GALK1	AECOPD	0.18372274698075042
9524	GALK1	StableCOPD	0.46127270699605694
9525	GALK2	AECOPD	0.8703732155097353
9526	GALK2	StableCOPD	0.42632644657184093
9527	GALM	AECOPD	0.3700083613907028
9528	GALM	StableCOPD	0.8414480489178197
9529	GALNS	AECOPD	0.03362344398313011
9530	GALNS	StableCOPD	0.16112138566602652
9531	GALNT1	AECOPD	0.11908143967349982
9532	GALNT1	StableCOPD	0.41314567436402716
9533	GALNT10	AECOPD	0.001984341227418085
9534	GALNT10	StableCOPD	0.06290207767187184
9535	GALNT11	AECOPD	0.028782890606512845
9536	GALNT11	StableCOPD	0.3344899121479702
9537	GALNT12	AECOPD	0.10092723334750486
9538	GALNT12	StableCOPD	0.901809690591409
9539	GALNT2	AECOPD	0.9226669790151021
9540	GALNT2	StableCOPD	0.9917655664891631
9541	GALNT3	AECOPD	0.5796709672511525
9542	GALNT3	StableCOPD	0.40485988607474854
9543	GALNT4	AECOPD	0.43673698940113626
9544	GALNT4	StableCOPD	0.6682176731539585
9545	GALNT6	AECOPD	0.00010803317622132269
9546	GALNT6	StableCOPD	0.0317064725788212
9547	GALNT7	AECOPD	0.0031825090759396435
9548	GALNT7	StableCOPD	0.06608384639720344
9549	GALNT9	AECOPD	0.46710327089413306
9550	GALNT9	StableCOPD	0.14049710877918709
9551	GALNTL6	AECOPD	0.03824741292030942
9552	GALNTL6	StableCOPD	0.15633596218072354
9553	GALR2	AECOPD	0.7681949466681659
9554	GALR2	StableCOPD	0.04757421322725719
9555	GALT	AECOPD	0.0451386799195197
9556	GALT	StableCOPD	0.341406806478329
9557	GAMT	AECOPD	0.09216571290425302
9558	GAMT	StableCOPD	0.845139480198173
9559	GAN	AECOPD	0.29808013631353303
9560	GAN	StableCOPD	0.9293205001170327
9561	GANAB	AECOPD	0.7593367472092725
9562	GANAB	StableCOPD	0.7876285181472491
9563	GANC	AECOPD	0.03172422966981081
9564	GANC	StableCOPD	0.5561849948883024
9565	GAPDH	AECOPD	0.0015121933401321952
9566	GAPDH	StableCOPD	0.006494269779209305
9567	GAPDHS	AECOPD	0.19286341286389663
9568	GAPDHS	StableCOPD	0.6747844774825665
9569	GAPT	AECOPD	0.1635973967617076
9570	GAPT	StableCOPD	0.8302285804490682
9571	GAPVD1	AECOPD	0.7233033043828423
9572	GAPVD1	StableCOPD	0.27287692997598
9573	GAR1	AECOPD	0.6843405812177888
9574	GAR1	StableCOPD	0.9728304758684001
9575	GAREML	AECOPD	0.10631718608867302
9576	GAREML	StableCOPD	0.2628793150947679
9577	GARNL3	AECOPD	0.06393896868153237
9578	GARNL3	StableCOPD	0.33514591616521583
9579	GARS	AECOPD	0.1907780372990604
9580	GARS	StableCOPD	0.030174222345349833
9581	GART	AECOPD	0.9035503431471155
9582	GART	StableCOPD	0.5182596903743821
9583	GAS1	AECOPD	0.14722623546195002
9584	GAS1	StableCOPD	0.16537099382029785
9585	GAS2	AECOPD	0.4541133720208934
9586	GAS2L1	AECOPD	0.8286427031331796
9587	GAS2L1	StableCOPD	0.9022914176096408
9588	GAS2L3	AECOPD	0.006433950635078345
9589	GAS2L3	StableCOPD	0.41776383801842265
9590	GAS5	AECOPD	0.9594568560414867
9591	GAS5	StableCOPD	0.8777975226702021
9592	GAS5-AS1	AECOPD	0.5397601451873798
9593	GAS5-AS1	StableCOPD	0.3118723131998382
9594	GAS6	AECOPD	0.0006237276095525379
9595	GAS6	StableCOPD	0.04576859399426925
9596	GAS6-AS1	AECOPD	0.9739497417498616
9597	GAS6-AS1	StableCOPD	0.6558017348203662
9598	GAS7	AECOPD	0.0011511567937275702
9599	GAS7	StableCOPD	0.04971105789948893
9600	GAS8	AECOPD	0.134813607512709
9601	GAS8	StableCOPD	0.023900386929412543
9602	GAS8-AS1	AECOPD	0.9007801721949955
9603	GAS8-AS1	StableCOPD	0.29532365049279463
9604	GATA1	AECOPD	0.32859781102479535
9605	GATA1	StableCOPD	0.41341553698918765
9606	GATA2	AECOPD	0.33978901823667573
9607	GATA2	StableCOPD	0.2749578340607839
9608	GATA3	AECOPD	0.5715192209309883
9609	GATA3	StableCOPD	0.9849230261969553
9610	GATA3-AS1	AECOPD	0.422039526101063
9611	GATA3-AS1	StableCOPD	0.6414685013146605
9612	GATA6	AECOPD	0.4964296663037632
9613	GATA6	StableCOPD	0.30372637968343064
9614	GATAD1	AECOPD	0.12541110857881987
9615	GATAD1	StableCOPD	0.47657997621291537
9616	GATAD2A	AECOPD	0.0016544081121454557
9617	GATAD2A	StableCOPD	0.24394689423947846
9618	GATAD2B	AECOPD	0.09035859874404539
9619	GATAD2B	StableCOPD	0.5922537361669151
9620	GATB	AECOPD	0.04101523759520043
9621	GATB	StableCOPD	0.04193053227774668
9622	GATC	AECOPD	0.8875173251896007
9623	GATC	StableCOPD	0.5303967538192689
9624	GATM	AECOPD	0.7189554543749845
9625	GATM	StableCOPD	0.6795513012280681
9626	GATS	AECOPD	0.0825510417776738
9627	GATS	StableCOPD	0.0686548291315211
9628	GATSL2	AECOPD	0.2340068544945334
